dms_orig,origin,dms_dest,destination,distance_mi,travel_time_hr
20,Anchorage+AK,394,Dayton+OH,3867.8,64.2
20,Anchorage+AK,399,Toledo+OH,3814.6,64
20,Anchorage+AK,401,Oklahoma+City+OK,3686.1,62.7
20,Anchorage+AK,402,Tulsa+OK,3726.8,62.6
20,Anchorage+AK,409,Lawton+OK,3825.7,63.5
20,Anchorage+AK,411,Tigard+OR,2442.7,45.5
20,Anchorage+AK,419,Eugene+OR,2543.5,47.1
20,Anchorage+AK,421,Philadelphia+PA,4327.9,71.6
20,Anchorage+AK,422,Pittsburgh+PA,4030.2,67.1
20,Anchorage+AK,423,Levittown+PA,4344.4,71.6
20,Anchorage+AK,429,Harrisburg+PA,4227.2,70
20,Anchorage+AK,441,Providence+RI,4537.6,74.5
20,Anchorage+AK,451,Charleston+SC,4481.4,73.1
20,Anchorage+AK,452,Greenville+SC,4277.3,70.4
20,Anchorage+AK,459,Columbia+SC,4371.8,71.5
20,Anchorage+AK,460,Sioux+Falls+SD,3167.3,53.8
20,Anchorage+AK,471,Memphis+TN,3989.6,66
20,Anchorage+AK,472,Nashville+TN,4045.4,66.4
20,Anchorage+AK,473,Knoxville+TN,4111.2,67.6
20,Anchorage+AK,479,Chattanooga+TN,4174.5,68.3
20,Anchorage+AK,481,Austin+TX,4100.6,67.6
20,Anchorage+AK,482,Beaumont+TX,4174.7,70.1
20,Anchorage+AK,483,Corpus+Christi+TX,4256.9,69.1
20,Anchorage+AK,484,Arlington+TX,3962.6,65.3
20,Anchorage+AK,485,El+Paso+TX,3816.4,63.1
20,Anchorage+AK,486,Houston+TX,4127.4,69.2
20,Anchorage+AK,487,Laredo+TX,4229.6,69.4
20,Anchorage+AK,488,Selma+TX,4118.2,67.4
20,Anchorage+AK,489,Amarillo+TX,3592.2,60.6
20,Anchorage+AK,491,Lehi+UT,3003,50.5
20,Anchorage+AK,499,Ogden+UT,2941.9,49.6
20,Anchorage+AK,500,Burlington+VT,4251.2,73.8
20,Anchorage+AK,511,Richmond+VA,4368.1,72.6
20,Anchorage+AK,512,Norfolk+VA,4454.1,74
20,Anchorage+AK,513,Crystal+City+VA,4270.9,70.9
20,Anchorage+AK,519,Charlottesville+VA,4310.9,70.7
20,Anchorage+AK,531,Tukwila+WA,2271.4,42.7
20,Anchorage+AK,532,Vancouver+WA,2425.6,45.1
20,Anchorage+AK,539,Spokane+WA,2398.6,44.4
20,Anchorage+AK,540,Charleston+WV,4062.4,67.1
20,Anchorage+AK,551,Greenfield+WI,3497.8,58.8
20,Anchorage+AK,559,Madison+WI,3431,57.9
20,Anchorage+AK,560,Wheatland+WY,3013.2,51.2
41,Phoenix+AZ,11,Birmingham+AL,1702.1,24.2
41,Phoenix+AZ,12,Mobile+AL,1640.1,23.6
41,Phoenix+AZ,19,Montgomery+AL,1711.9,24.8
41,Phoenix+AZ,20,Anchorage+AK,3613.2,60.2
41,Phoenix+AZ,41,Phoenix+AZ,58.8,1
41,Phoenix+AZ,42,Tucson+AZ,117.5,1.9
41,Phoenix+AZ,49,Flagstaff+AZ,143.9,2.2
41,Phoenix+AZ,50,Little+Rock+AR,1344.8,19.3
41,Phoenix+AZ,61,Compton+CA,375.2,5.4
41,Phoenix+AZ,62,Sacramento+CA,755.2,11
41,Phoenix+AZ,63,San+Diego+CA,354.6,5.3
41,Phoenix+AZ,64,Milbrae+CA,745.4,11
41,Phoenix+AZ,65,Fresno+CA,592,9.3
41,Phoenix+AZ,69,Bakersfield+CA,484,7.5
41,Phoenix+AZ,81,Denver+CO,862.3,12.5
41,Phoenix+AZ,89,Colorado+Springs+CO,793.6,11.8
41,Phoenix+AZ,91,Hartford+CT,2583,37.2
41,Phoenix+AZ,92,Stamford+CT,2516.9,36.4
41,Phoenix+AZ,99,New+Haven+CT,2542.3,38.2
41,Phoenix+AZ,101,Wilmington+DE,2382.4,34.7
41,Phoenix+AZ,109,Dover+DE,2359.6,34.9
41,Phoenix+AZ,111,Washington+DC,2346.8,33.7
41,Phoenix+AZ,121,Jacksonville+FL,2042.8,28.5
41,Phoenix+AZ,122,North+Miami+FL,2351.4,32.5
41,Phoenix+AZ,123,Deltona+FL,2154,30.2
41,Phoenix+AZ,124,Tampa+FL,2154.9,30.3
41,Phoenix+AZ,129,Tallahassee+FL,1883.5,26.7
41,Phoenix+AZ,131,Atlanta+GA,1845.7,26.7
41,Phoenix+AZ,132,Savannah+GA,2092.9,29.7
41,Phoenix+AZ,139,Columbus+GA,1793.3,25.6
41,Phoenix+AZ,160,Boise+ID,921.4,14.1
41,Phoenix+AZ,171,Chicago+IL,1753.2,25.6
41,Phoenix+AZ,172,St.+Louis+MO,1503.5,21.4
41,Phoenix+AZ,179,Bloomington+IL,1618.7,23.7
41,Phoenix+AZ,181,Gary+IN,1804.2,25.9
41,Phoenix+AZ,182,Indianapolis+IN,1746.4,24.9
41,Phoenix+AZ,183,Fort+Wayne+IN,1824.9,27
41,Phoenix+AZ,189,Terre+Haute+IN,1671.2,23.9
41,Phoenix+AZ,190,Des+Moines+IA,1401.1,21.5
41,Phoenix+AZ,201,Kansas+City+KS,1258,18.8
41,Phoenix+AZ,202,Wichita+KS,1057.4,15.8
41,Phoenix+AZ,209,Salina+KS,1097.4,16.4
41,Phoenix+AZ,211,Covington+KY,1813.5,26.3
41,Phoenix+AZ,212,Louisville+KY,1764,25.6
41,Phoenix+AZ,219,Lexington+KY,1841.2,26.5
41,Phoenix+AZ,221,Baton+Rouge+LA,1444.3,20.5
41,Phoenix+AZ,222,Lake+Charles+LA,1315.9,18
41,Phoenix+AZ,223,New+Orleans+LA,1520.1,21.7
41,Phoenix+AZ,229,Shreveport+LA,1252.2,17.6
41,Phoenix+AZ,230,Portland+ME,2793.6,40.5
41,Phoenix+AZ,241,Baltimore+MD,2277.2,33.7
41,Phoenix+AZ,242,Hyattsville+MD,2320.9,33.4
41,Phoenix+AZ,249,La+Plata+MD,2335.8,33.7
41,Phoenix+AZ,251,Boston+MA,2648.2,38.9
41,Phoenix+AZ,259,Worcester+MA,2656.2,38.4
41,Phoenix+AZ,261,Detroit+MI,2007,29
41,Phoenix+AZ,262,Grand+Rapids+MI,1950.7,28.1
41,Phoenix+AZ,269,Lansing+MI,1989.8,28.1
41,Phoenix+AZ,271,Minneapolis+MN,1694.8,25.6
41,Phoenix+AZ,279,Saint+Paul+MN,1694.4,25
41,Phoenix+AZ,280,Jackson+MS,1466.7,20.4
41,Phoenix+AZ,291,Kansas+City+MO,1256.7,18.8
41,Phoenix+AZ,299,Springfield+MO,1290.2,18.3
41,Phoenix+AZ,300,Billings+MT,1215.1,18.4
41,Phoenix+AZ,311,Omaha+NE,1344.5,19.8
41,Phoenix+AZ,319,Lincoln+NE,1295.5,19.5
41,Phoenix+AZ,321,Las+Vegas+NV,297.7,5
41,Phoenix+AZ,329,Reno+NV,744.2,11.8
41,Phoenix+AZ,331,Manchester+NH,2729.4,39.9
41,Phoenix+AZ,339,Concord+NH,2627.4,39.8
41,Phoenix+AZ,341,Newark+NJ,2446.9,35.2
41,Phoenix+AZ,342,Trenton+NJ,2409,34.8
41,Phoenix+AZ,350,Albuquerque+NM,420.8,6.8
41,Phoenix+AZ,361,Albany+NY,2481.8,36.9
41,Phoenix+AZ,362,Buffalo+NY,2197.7,32.3
41,Phoenix+AZ,363,Brooklyn+NY,2412.4,36.1
41,Phoenix+AZ,364,Rochester+NY,2313.9,33.3
41,Phoenix+AZ,369,Syracuse+NY,2390.3,34.4
41,Phoenix+AZ,371,Charlotte+NC,2050.3,30.6
41,Phoenix+AZ,372,Kernersville+NC,2128,30.2
41,Phoenix+AZ,373,Cary+NC,2167.5,31.9
41,Phoenix+AZ,379,Asheville+NC,1929,28.9
41,Phoenix+AZ,380,Fargo+ND,1696.3,25.4
41,Phoenix+AZ,391,Cincinnati+OH,1806.4,26.5
41,Phoenix+AZ,392,Cleveland+OH,2014.1,29.6
41,Phoenix+AZ,393,Columbus+OH,1875.1,27.4
41,Phoenix+AZ,394,Dayton+OH,1815.6,26.4
41,Phoenix+AZ,399,Toledo+OH,1972.8,28.3
41,Phoenix+AZ,401,Oklahoma+City+OK,1007.1,14.3
41,Phoenix+AZ,402,Tulsa+OK,1111.1,15.6
41,Phoenix+AZ,409,Lawton+OK,961.9,14
41,Phoenix+AZ,411,Tigard+OR,1326.3,19.8
41,Phoenix+AZ,419,Eugene+OR,1229.4,18.5
41,Phoenix+AZ,421,Philadelphia+PA,2389.7,34.9
41,Phoenix+AZ,422,Pittsburgh+PA,2104.5,30.4
41,Phoenix+AZ,423,Levittown+PA,2405.4,35
41,Phoenix+AZ,429,Harrisburg+PA,2288.1,33.1
41,Phoenix+AZ,441,Providence+RI,2658.1,38.6
41,Phoenix+AZ,451,Charleston+SC,2152.6,31.3
41,Phoenix+AZ,452,Greenville+SC,1990.7,28
41,Phoenix+AZ,459,Columbia+SC,2059.7,30
41,Phoenix+AZ,460,Sioux+Falls+SD,1486.5,22
41,Phoenix+AZ,471,Memphis+TN,1471.9,21.1
41,Phoenix+AZ,472,Nashville+TN,1683.2,24.4
41,Phoenix+AZ,473,Knoxville+TN,1862.1,26.5
41,Phoenix+AZ,479,Chattanooga+TN,1763.4,25.8
41,Phoenix+AZ,481,Austin+TX,1005.9,15
41,Phoenix+AZ,482,Beaumont+TX,1256.7,17.8
41,Phoenix+AZ,483,Corpus+Christi+TX,1124.9,15.9
41,Phoenix+AZ,484,Arlington+TX,1047.1,15.3
41,Phoenix+AZ,485,El+Paso+TX,430,6.1
41,Phoenix+AZ,486,Houston+TX,1174.1,16.1
41,Phoenix+AZ,487,Laredo+TX,1036.8,15.1
41,Phoenix+AZ,488,Selma+TX,986.5,13.7
41,Phoenix+AZ,489,Amarillo+TX,703.9,10.7
41,Phoenix+AZ,491,Lehi+UT,635,9.7
41,Phoenix+AZ,499,Ogden+UT,699.1,10.6
41,Phoenix+AZ,500,Burlington+VT,2563.7,38.8
41,Phoenix+AZ,511,Richmond+VA,2295.1,32.7
41,Phoenix+AZ,512,Norfolk+VA,2388.2,34
41,Phoenix+AZ,513,Crystal+City+VA,2300.5,33.6
41,Phoenix+AZ,519,Charlottesville+VA,2180.2,31.8
41,Phoenix+AZ,531,Tukwila+WA,1424.2,22.1
41,Phoenix+AZ,532,Vancouver+WA,1342,20
41,Phoenix+AZ,539,Spokane+WA,1381.7,20.6
41,Phoenix+AZ,540,Charleston+WV,1962.3,28.8
41,Phoenix+AZ,551,Greenfield+WI,1874.7,26.7
41,Phoenix+AZ,559,Madison+WI,1744,26.7
41,Phoenix+AZ,560,Wheatland+WY,985.9,15
42,Tucson+AZ,11,Birmingham+AL,1588.2,22.7
42,Tucson+AZ,12,Mobile+AL,1526.2,22
42,Tucson+AZ,19,Montgomery+AL,1597.8,23.3
42,Tucson+AZ,20,Anchorage+AK,3730.8,62
42,Tucson+AZ,41,Phoenix+AZ,117.5,1.9
42,Tucson+AZ,42,Tucson+AZ,58.8,1
42,Tucson+AZ,49,Flagstaff+AZ,259.7,4
42,Tucson+AZ,50,Little+Rock+AR,1268.7,18.3
42,Tucson+AZ,61,Compton+CA,490.2,7.1
42,Tucson+AZ,62,Sacramento+CA,873.1,12.7
42,Tucson+AZ,63,San+Diego+CA,411.1,6.1
42,Tucson+AZ,64,Milbrae+CA,861.7,12.8
42,Tucson+AZ,65,Fresno+CA,707.7,11.8
42,Tucson+AZ,69,Bakersfield+CA,599.2,9.2
42,Tucson+AZ,81,Denver+CO,892.7,12.4
42,Tucson+AZ,89,Colorado+Springs+CO,823.9,11.7
42,Tucson+AZ,91,Hartford+CT,2527.2,36.9
42,Tucson+AZ,92,Stamford+CT,2438.5,36.6
42,Tucson+AZ,99,New+Haven+CT,2486.6,37.9
42,Tucson+AZ,101,Wilmington+DE,2327.1,35
42,Tucson+AZ,109,Dover+DE,2377.5,34.4
42,Tucson+AZ,111,Washington+DC,2279.9,33.3
42,Tucson+AZ,121,Jacksonville+FL,1928.7,26.9
42,Tucson+AZ,122,North+Miami+FL,2237.4,30.9
42,Tucson+AZ,123,Deltona+FL,2040.1,28.7
42,Tucson+AZ,124,Tampa+FL,2039.3,29.2
42,Tucson+AZ,129,Tallahassee+FL,1772.3,25.4
42,Tucson+AZ,131,Atlanta+GA,1731.7,25.1
42,Tucson+AZ,132,Savannah+GA,1979,28.4
42,Tucson+AZ,139,Columbus+GA,1679.5,24.1
42,Tucson+AZ,160,Boise+ID,1036.4,15.8
42,Tucson+AZ,171,Chicago+IL,1745,25.4
42,Tucson+AZ,172,St.+Louis+MO,1449.1,21.5
42,Tucson+AZ,179,Bloomington+IL,1610.5,23.6
42,Tucson+AZ,181,Gary+IN,1748.4,25.5
42,Tucson+AZ,182,Indianapolis+IN,1690.6,24.5
42,Tucson+AZ,183,Fort+Wayne+IN,1816.8,27
42,Tucson+AZ,189,Terre+Haute+IN,1616.4,23.9
42,Tucson+AZ,190,Des+Moines+IA,1392.9,21.4
42,Tucson+AZ,201,Kansas+City+KS,1202.3,18.4
42,Tucson+AZ,202,Wichita+KS,1002.2,15.8
42,Tucson+AZ,209,Salina+KS,1081,16.4
42,Tucson+AZ,211,Covington+KY,1805.3,26.1
42,Tucson+AZ,212,Louisville+KY,1708.2,25.3
42,Tucson+AZ,219,Lexington+KY,1785.5,26.3
42,Tucson+AZ,221,Baton+Rouge+LA,1330.4,19
42,Tucson+AZ,222,Lake+Charles+LA,1201.9,16.5
42,Tucson+AZ,223,New+Orleans+LA,1406.2,19.4
42,Tucson+AZ,229,Shreveport+LA,1138.2,16.4
42,Tucson+AZ,230,Portland+ME,2738.7,40.5
42,Tucson+AZ,241,Baltimore+MD,2315.3,33.5
42,Tucson+AZ,242,Hyattsville+MD,2291.5,32.5
42,Tucson+AZ,249,La+Plata+MD,2266.2,32.6
42,Tucson+AZ,251,Boston+MA,2639.9,38.8
42,Tucson+AZ,259,Worcester+MA,2601,38.4
42,Tucson+AZ,261,Detroit+MI,1998.8,28.8
42,Tucson+AZ,262,Grand+Rapids+MI,1894.9,27.8
42,Tucson+AZ,269,Lansing+MI,1934.1,27.7
42,Tucson+AZ,271,Minneapolis+MN,1639,25.2
42,Tucson+AZ,279,Saint+Paul+MN,1643.5,25.1
42,Tucson+AZ,280,Jackson+MS,1352.8,18.8
42,Tucson+AZ,291,Kansas+City+MO,1201.1,18.4
42,Tucson+AZ,299,Springfield+MO,1236.5,18.5
42,Tucson+AZ,300,Billings+MT,1330.8,20.1
42,Tucson+AZ,311,Omaha+NE,1327.3,19.8
42,Tucson+AZ,319,Lincoln+NE,1279.1,19.2
42,Tucson+AZ,321,Las+Vegas+NV,414,6.6
42,Tucson+AZ,329,Reno+NV,861.5,14
42,Tucson+AZ,331,Manchester+NH,2673.6,39.7
42,Tucson+AZ,339,Concord+NH,2619.2,39.5
42,Tucson+AZ,341,Newark+NJ,2391.1,34.9
42,Tucson+AZ,342,Trenton+NJ,2354,35.4
42,Tucson+AZ,350,Albuquerque+NM,449,6.6
42,Tucson+AZ,361,Albany+NY,2473.5,36.8
42,Tucson+AZ,362,Buffalo+NY,2189.5,32.2
42,Tucson+AZ,363,Brooklyn+NY,2404.1,36
42,Tucson+AZ,364,Rochester+NY,2258.5,33.5
42,Tucson+AZ,369,Syracuse+NY,2335.2,34.5
42,Tucson+AZ,371,Charlotte+NC,1975.4,28.8
42,Tucson+AZ,372,Kernersville+NC,2057.8,28.8
42,Tucson+AZ,373,Cary+NC,2145.3,31.1
42,Tucson+AZ,379,Asheville+NC,1901.1,28.1
42,Tucson+AZ,380,Fargo+ND,1726.7,25.4
42,Tucson+AZ,391,Cincinnati+OH,1798.2,26.4
42,Tucson+AZ,392,Cleveland+OH,2005.8,29.4
42,Tucson+AZ,393,Columbus+OH,1866.9,27.2
42,Tucson+AZ,394,Dayton+OH,1807.5,26.2
42,Tucson+AZ,399,Toledo+OH,1919.2,28.5
42,Tucson+AZ,401,Oklahoma+City+OK,951.4,14
42,Tucson+AZ,402,Tulsa+OK,1055.9,15.6
42,Tucson+AZ,409,Lawton+OK,866.8,13.5
42,Tucson+AZ,411,Tigard+OR,1443.7,21.6
42,Tucson+AZ,419,Eugene+OR,1344.4,20.2
42,Tucson+AZ,421,Philadelphia+PA,2334,34.7
42,Tucson+AZ,422,Pittsburgh+PA,2050.1,30.4
42,Tucson+AZ,423,Levittown+PA,2349.6,34.8
42,Tucson+AZ,429,Harrisburg+PA,2232.3,32.7
42,Tucson+AZ,441,Providence+RI,2586.5,39.1
42,Tucson+AZ,451,Charleston+SC,2038.7,29.6
42,Tucson+AZ,452,Greenville+SC,1876.7,26.5
42,Tucson+AZ,459,Columbia+SC,1945.9,27.3
42,Tucson+AZ,460,Sioux+Falls+SD,1468.8,22.2
42,Tucson+AZ,471,Memphis+TN,1402.2,20.1
42,Tucson+AZ,472,Nashville+TN,1613.5,23.5
42,Tucson+AZ,473,Knoxville+TN,1792.5,25.3
42,Tucson+AZ,479,Chattanooga+TN,1734.1,24.8
42,Tucson+AZ,481,Austin+TX,891.9,13.3
42,Tucson+AZ,482,Beaumont+TX,1142.8,16.2
42,Tucson+AZ,483,Corpus+Christi+TX,1011.1,13.9
42,Tucson+AZ,484,Arlington+TX,933.2,13.6
42,Tucson+AZ,485,El+Paso+TX,316.2,4.6
42,Tucson+AZ,486,Houston+TX,1060.1,14.6
42,Tucson+AZ,487,Laredo+TX,922.7,13.6
42,Tucson+AZ,488,Selma+TX,875.8,12.4
42,Tucson+AZ,489,Amarillo+TX,695.6,10.7
42,Tucson+AZ,491,Lehi+UT,751.3,11.5
42,Tucson+AZ,499,Ogden+UT,815.3,12.1
42,Tucson+AZ,500,Burlington+VT,2555.4,38.7
42,Tucson+AZ,511,Richmond+VA,2226.2,32.3
42,Tucson+AZ,512,Norfolk+VA,2326.4,32.7
42,Tucson+AZ,513,Crystal+City+VA,2278.4,32.7
42,Tucson+AZ,519,Charlottesville+VA,2158,31.1
42,Tucson+AZ,531,Tukwila+WA,1541.9,23.9
42,Tucson+AZ,532,Vancouver+WA,1459.8,22
42,Tucson+AZ,539,Spokane+WA,1498.2,22.8
42,Tucson+AZ,540,Charleston+WV,1954.1,28.6
42,Tucson+AZ,551,Greenfield+WI,1818.9,26.4
42,Tucson+AZ,559,Madison+WI,1688.2,26.1
42,Tucson+AZ,560,Wheatland+WY,1061.7,15.4
49,Flagstaff+AZ,11,Birmingham+AL,1565.6,22.6
49,Flagstaff+AZ,12,Mobile+AL,1558.6,22.9
49,Flagstaff+AZ,19,Montgomery+AL,1653.9,23.6
49,Flagstaff+AZ,20,Anchorage+AK,3493.2,58
49,Flagstaff+AZ,41,Phoenix+AZ,143.9,2.2
49,Flagstaff+AZ,42,Tucson+AZ,259.7,4
49,Flagstaff+AZ,49,Flagstaff+AZ,72,1.1
49,Flagstaff+AZ,50,Little+Rock+AR,1200.8,17
49,Flagstaff+AZ,61,Compton+CA,470.8,7.2
49,Flagstaff+AZ,62,Sacramento+CA,757.2,11.2
49,Flagstaff+AZ,63,San+Diego+CA,487.6,7.1
49,Flagstaff+AZ,64,Milbrae+CA,754.9,11.2
49,Flagstaff+AZ,65,Fresno+CA,589.6,8.6
49,Flagstaff+AZ,69,Bakersfield+CA,481,7.6
49,Flagstaff+AZ,81,Denver+CO,677.3,10.7
49,Flagstaff+AZ,89,Colorado+Springs+CO,697.7,10
49,Flagstaff+AZ,91,Hartford+CT,2438.3,35.7
49,Flagstaff+AZ,92,Stamford+CT,2374.5,34.6
49,Flagstaff+AZ,99,New+Haven+CT,2415.2,35.3
49,Flagstaff+AZ,101,Wilmington+DE,2239.9,32.9
49,Flagstaff+AZ,109,Dover+DE,2263.6,33.1
49,Flagstaff+AZ,111,Washington+DC,2204.4,31.7
49,Flagstaff+AZ,121,Jacksonville+FL,1963.3,28.6
49,Flagstaff+AZ,122,North+Miami+FL,2272.3,32.9
49,Flagstaff+AZ,123,Deltona+FL,2070.6,30
49,Flagstaff+AZ,124,Tampa+FL,2073.7,30.1
49,Flagstaff+AZ,129,Tallahassee+FL,1802.3,26.5
49,Flagstaff+AZ,131,Atlanta+GA,1710.7,25
49,Flagstaff+AZ,132,Savannah+GA,1957.2,27.9
49,Flagstaff+AZ,139,Columbus+GA,1697.7,24.8
49,Flagstaff+AZ,160,Boise+ID,856.3,12.8
49,Flagstaff+AZ,171,Chicago+IL,1657.3,23.7
49,Flagstaff+AZ,172,St.+Louis+MO,1361.1,19.4
49,Flagstaff+AZ,179,Bloomington+IL,1522.8,21.9
49,Flagstaff+AZ,181,Gary+IN,1660.2,23.7
49,Flagstaff+AZ,182,Indianapolis+IN,1602.9,23
49,Flagstaff+AZ,183,Fort+Wayne+IN,1727.2,25
49,Flagstaff+AZ,189,Terre+Haute+IN,1528.8,21.9
49,Flagstaff+AZ,190,Des+Moines+IA,1305.1,19.7
49,Flagstaff+AZ,201,Kansas+City+KS,1110.4,16.5
49,Flagstaff+AZ,202,Wichita+KS,915,13.7
49,Flagstaff+AZ,209,Salina+KS,944,14.4
49,Flagstaff+AZ,211,Covington+KY,1717.5,24.5
49,Flagstaff+AZ,212,Louisville+KY,1623.3,23.1
49,Flagstaff+AZ,219,Lexington+KY,1700.2,24.4
49,Flagstaff+AZ,221,Baton+Rouge+LA,1395.5,20.4
49,Flagstaff+AZ,222,Lake+Charles+LA,1306.8,19.1
49,Flagstaff+AZ,223,New+Orleans+LA,1472.7,21.4
49,Flagstaff+AZ,229,Shreveport+LA,1155.1,16.6
49,Flagstaff+AZ,230,Portland+ME,2651.2,38.6
49,Flagstaff+AZ,241,Baltimore+MD,2181.3,31.9
49,Flagstaff+AZ,242,Hyattsville+MD,2217.3,32
49,Flagstaff+AZ,249,La+Plata+MD,2224.6,32.1
49,Flagstaff+AZ,251,Boston+MA,2552.3,37.1
49,Flagstaff+AZ,259,Worcester+MA,2513.8,36.6
49,Flagstaff+AZ,261,Detroit+MI,1911,27.2
49,Flagstaff+AZ,262,Grand+Rapids+MI,1805,25.9
49,Flagstaff+AZ,269,Lansing+MI,1845.9,26.4
49,Flagstaff+AZ,271,Minneapolis+MN,1547.2,22.8
49,Flagstaff+AZ,279,Saint+Paul+MN,1551.2,22.9
49,Flagstaff+AZ,280,Jackson+MS,1372.8,19.7
49,Flagstaff+AZ,291,Kansas+City+MO,1112.8,16.5
49,Flagstaff+AZ,299,Springfield+MO,1147.8,16.3
49,Flagstaff+AZ,300,Billings+MT,1071.7,16.4
49,Flagstaff+AZ,311,Omaha+NE,1201.5,17.7
49,Flagstaff+AZ,319,Lincoln+NE,1152.7,17
49,Flagstaff+AZ,321,Las+Vegas+NV,249.1,3.8
49,Flagstaff+AZ,329,Reno+NV,696.6,10.8
49,Flagstaff+AZ,331,Manchester+NH,2587.9,37.8
49,Flagstaff+AZ,339,Concord+NH,2531.4,37.9
49,Flagstaff+AZ,341,Newark+NJ,2301.9,33.9
49,Flagstaff+AZ,342,Trenton+NJ,2266.6,33.1
49,Flagstaff+AZ,350,Albuquerque+NM,324.9,4.9
49,Flagstaff+AZ,361,Albany+NY,2385.9,35.1
49,Flagstaff+AZ,362,Buffalo+NY,2101.8,30.5
49,Flagstaff+AZ,363,Brooklyn+NY,2316.4,34.3
49,Flagstaff+AZ,364,Rochester+NY,2171.5,31.4
49,Flagstaff+AZ,369,Syracuse+NY,2247.8,32.6
49,Flagstaff+AZ,371,Charlotte+NC,1946.8,28.4
49,Flagstaff+AZ,372,Kernersville+NC,1984.9,28.5
49,Flagstaff+AZ,373,Cary+NC,2071.5,30.1
49,Flagstaff+AZ,379,Asheville+NC,1827.2,27.1
49,Flagstaff+AZ,380,Fargo+ND,1600.3,23.5
49,Flagstaff+AZ,391,Cincinnati+OH,1710.5,24.6
49,Flagstaff+AZ,392,Cleveland+OH,1918.1,27.7
49,Flagstaff+AZ,393,Columbus+OH,1779.1,25.5
49,Flagstaff+AZ,394,Dayton+OH,1719.7,24.6
49,Flagstaff+AZ,399,Toledo+OH,1830.4,26.4
49,Flagstaff+AZ,401,Oklahoma+City+OK,864,12.1
49,Flagstaff+AZ,402,Tulsa+OK,968.7,13.7
49,Flagstaff+AZ,409,Lawton+OK,818.6,11.8
49,Flagstaff+AZ,411,Tigard+OR,1238.3,19.4
49,Flagstaff+AZ,419,Eugene+OR,1120.4,17.8
49,Flagstaff+AZ,421,Philadelphia+PA,2245.9,32.8
49,Flagstaff+AZ,422,Pittsburgh+PA,1962,28.4
49,Flagstaff+AZ,423,Levittown+PA,2262.4,33.1
49,Flagstaff+AZ,429,Harrisburg+PA,2145.2,31.3
49,Flagstaff+AZ,441,Providence+RI,2515.7,36.8
49,Flagstaff+AZ,451,Charleston+SC,2017.6,29.4
49,Flagstaff+AZ,452,Greenville+SC,1855.3,26.9
49,Flagstaff+AZ,459,Columbia+SC,1924.7,28.1
49,Flagstaff+AZ,460,Sioux+Falls+SD,1317.6,20.1
49,Flagstaff+AZ,471,Memphis+TN,1328.2,18.8
49,Flagstaff+AZ,472,Nashville+TN,1539.8,21.9
49,Flagstaff+AZ,473,Knoxville+TN,1718.7,24.4
49,Flagstaff+AZ,479,Chattanooga+TN,1667.4,23.9
49,Flagstaff+AZ,481,Austin+TX,1016.7,15.7
49,Flagstaff+AZ,482,Beaumont+TX,1249.8,18.6
49,Flagstaff+AZ,483,Corpus+Christi+TX,1178,17.2
49,Flagstaff+AZ,484,Arlington+TX,956.5,14.3
49,Flagstaff+AZ,485,El+Paso+TX,473.9,7.9
49,Flagstaff+AZ,486,Houston+TX,1203.6,17.5
49,Flagstaff+AZ,487,Laredo+TX,1105.5,17
49,Flagstaff+AZ,488,Selma+TX,1040,15.2
49,Flagstaff+AZ,489,Amarillo+TX,608,8.9
49,Flagstaff+AZ,491,Lehi+UT,491,7.6
49,Flagstaff+AZ,499,Ogden+UT,554.9,8.5
49,Flagstaff+AZ,500,Burlington+VT,2467.8,37
49,Flagstaff+AZ,511,Richmond+VA,2152.7,30.8
49,Flagstaff+AZ,512,Norfolk+VA,2244.7,32.3
49,Flagstaff+AZ,513,Crystal+City+VA,2204.5,31.7
49,Flagstaff+AZ,519,Charlottesville+VA,2084.2,30
49,Flagstaff+AZ,531,Tukwila+WA,1359.6,20.6
49,Flagstaff+AZ,532,Vancouver+WA,1225.9,19.3
49,Flagstaff+AZ,539,Spokane+WA,1237.9,18.7
49,Flagstaff+AZ,540,Charleston+WV,1866.4,26.9
49,Flagstaff+AZ,551,Greenfield+WI,1730.9,24.6
49,Flagstaff+AZ,559,Madison+WI,1597.9,23.8
49,Flagstaff+AZ,560,Wheatland+WY,842.2,13.2
50,Little+Rock+AR,11,Birmingham+AL,374,5.5
50,Little+Rock+AR,12,Mobile+AL,448.3,7.4
50,Little+Rock+AR,19,Montgomery+AL,463.1,6.9
50,Little+Rock+AR,20,Anchorage+AK,3948.8,65.1
50,Little+Rock+AR,41,Phoenix+AZ,1344.8,19.3
50,Little+Rock+AR,42,Tucson+AZ,1268.7,18.3
50,Little+Rock+AR,49,Flagstaff+AZ,1200.8,17
50,Little+Rock+AR,50,Little+Rock+AR,68.7,1.1
50,Little+Rock+AR,61,Compton+CA,1670.8,23.9
50,Little+Rock+AR,62,Sacramento+CA,1958.7,29.1
50,Little+Rock+AR,63,San+Diego+CA,1676.9,24.2
50,Little+Rock+AR,64,Milbrae+CA,1956.3,29.7
50,Little+Rock+AR,65,Fresno+CA,1790.7,25.8
50,Little+Rock+AR,69,Bakersfield+CA,1681,24.6
50,Little+Rock+AR,81,Denver+CO,967.2,13.4
50,Little+Rock+AR,89,Colorado+Springs+CO,949.9,13.7
50,Little+Rock+AR,91,Hartford+CT,1354,19.7
50,Little+Rock+AR,92,Stamford+CT,1280.1,19.1
